id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email,sexo
74039,https://dadosabertos.camara.leg.br/api/v2/deputados/74039,SANDRA ROSADO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RN,53,https://www.camara.leg.br/internet/deputado/bandep/74039.jpg,,F
73507,https://dadosabertos.camara.leg.br/api/v2/deputados/73507,ROSE DE FREITAS,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,ES,53,https://www.camara.leg.br/internet/deputado/bandep/73507.jpg,,F
74777,https://dadosabertos.camara.leg.br/api/v2/deputados/74777,RITA CAMATA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,ES,53,https://www.camara.leg.br/internet/deputado/bandep/74777.jpg,,F
141525,https://dadosabertos.camara.leg.br/api/v2/deputados/141525,REBECCA GARCIA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,AM,53,https://www.camara.leg.br/internet/deputado/bandep/141525.jpg,,F
74370,https://dadosabertos.camara.leg.br/api/v2/deputados/74370,PROFESSORA RAQUEL TEIXEIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,GO,53,https://www.camara.leg.br/internet/deputado/bandep/74370.jpg,,F
73943,https://dadosabertos.camara.leg.br/api/v2/deputados/73943,PERPÉTUA ALMEIDA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,AC,53,https://www.camara.leg.br/internet/deputado/bandep/73943.jpg,dep.perpetuaalmeida@camara.leg.br,F
73594,https://dadosabertos.camara.leg.br/api/v2/deputados/73594,NILMAR RUIZ,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,TO,53,https://www.camara.leg.br/internet/deputado/bandep/73594.jpg,,F
74447,https://dadosabertos.camara.leg.br/api/v2/deputados/74447,NICE LOBÃO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74447.jpg,,F
74177,https://dadosabertos.camara.leg.br/api/v2/deputados/74177,MARINHA RAUPP,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RO,53,https://www.camara.leg.br/internet/deputado/bandep/74177.jpg,,F
141505,https://dadosabertos.camara.leg.br/api/v2/deputados/141505,MARINA MAGGESSI,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141505.jpg,,F
74587,https://dadosabertos.camara.leg.br/api/v2/deputados/74587,MARIA LÚCIA CARDOSO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74587.jpg,,F
64960,https://dadosabertos.camara.leg.br/api/v2/deputados/64960,MARIA HELENA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RR,53,https://www.camara.leg.br/internet/deputado/bandep/64960.jpg,,F
74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,MARIA DO ROSÁRIO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg,dep.mariadorosario@camara.leg.br,F
74586,https://dadosabertos.camara.leg.br/api/v2/deputados/74586,MARIA DO CARMO LARA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74586.jpg,,F
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,53,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,,F
74784,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,LUIZA ERUNDINA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,dep.luizaerundina@camara.leg.br,F
74397,https://dadosabertos.camara.leg.br/api/v2/deputados/74397,LUCIANA GENRO,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RS,53,https://www.camara.leg.br/internet/deputado/bandep/74397.jpg,,F
81512,https://dadosabertos.camara.leg.br/api/v2/deputados/81512,LUCIANA COSTA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,53,https://www.camara.leg.br/internet/deputado/bandep/81512.jpg,,F
141504,https://dadosabertos.camara.leg.br/api/v2/deputados/141504,LUCENIRA PIMENTEL,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,AP,53,https://www.camara.leg.br/internet/deputado/bandep/141504.jpg,,F
139285,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,LÍDICE DA MATA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,BA,53,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg,dep.lidicedamata@camara.leg.br,F
141476,https://dadosabertos.camara.leg.br/api/v2/deputados/141476,JUSMARI OLIVEIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,BA,53,https://www.camara.leg.br/internet/deputado/bandep/141476.jpg,,F
141503,https://dadosabertos.camara.leg.br/api/v2/deputados/141503,JÔ MORAES,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,MG,53,https://www.camara.leg.br/internet/deputado/bandep/141503.jpg,,F
141455,https://dadosabertos.camara.leg.br/api/v2/deputados/141455,JANETE ROCHA PIETÁ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141455.jpg,,F
73926,https://dadosabertos.camara.leg.br/api/v2/deputados/73926,JANETE CAPIBERIBE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,AP,53,https://www.camara.leg.br/internet/deputado/bandep/73926.jpg,,F
141453,https://dadosabertos.camara.leg.br/api/v2/deputados/141453,ÍRIS DE ARAÚJO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,GO,53,https://www.camara.leg.br/internet/deputado/bandep/141453.jpg,,F
74162,https://dadosabertos.camara.leg.br/api/v2/deputados/74162,IRINY LOPES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,ES,53,https://www.camara.leg.br/internet/deputado/bandep/74162.jpg,,F
74780,https://dadosabertos.camara.leg.br/api/v2/deputados/74780,IARA BERNARDI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74780.jpg,,F
129618,https://dadosabertos.camara.leg.br/api/v2/deputados/129618,GORETE PEREIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,53,https://www.camara.leg.br/internet/deputado/bandep/129618.jpg,,F
159265,https://dadosabertos.camara.leg.br/api/v2/deputados/159265,GISELA SEQUEIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,53,https://www.camara.leg.br/internet/deputado/bandep/159265.jpg,,F
74065,https://dadosabertos.camara.leg.br/api/v2/deputados/74065,FÁTIMA PELAES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,AP,53,https://www.camara.leg.br/internet/deputado/bandep/74065.jpg,,F
74037,https://dadosabertos.camara.leg.br/api/v2/deputados/74037,FÁTIMA BEZERRA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RN,53,https://www.camara.leg.br/internet/deputado/bandep/74037.jpg,,F
153384,https://dadosabertos.camara.leg.br/api/v2/deputados/153384,EMILIA FERNANDES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,https://www.camara.leg.br/internet/deputado/bandep/153384.jpg,,F
74075,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,ELCIONE BARBALHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,https://www.camara.leg.br/internet/deputado/bandep/74075.jpg,dep.elcionebarbalho@camara.leg.br,F
141502,https://dadosabertos.camara.leg.br/api/v2/deputados/141502,DALVA FIGUEIREDO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,AP,53,https://www.camara.leg.br/internet/deputado/bandep/141502.jpg,,F
141501,https://dadosabertos.camara.leg.br/api/v2/deputados/141501,CIDA DIOGO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141501.jpg,,F
74799,https://dadosabertos.camara.leg.br/api/v2/deputados/74799,CELCITA PINHEIRO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MT,53,https://www.camara.leg.br/internet/deputado/bandep/74799.jpg,,F
141376,https://dadosabertos.camara.leg.br/api/v2/deputados/141376,BEL MESQUITA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,https://www.camara.leg.br/internet/deputado/bandep/141376.jpg,,F
73928,https://dadosabertos.camara.leg.br/api/v2/deputados/73928,ANN PONTES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,https://www.camara.leg.br/internet/deputado/bandep/73928.jpg,,F
141380,https://dadosabertos.camara.leg.br/api/v2/deputados/141380,ANGELA PORTELA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RR,53,https://www.camara.leg.br/internet/deputado/bandep/141380.jpg,,F
73696,https://dadosabertos.camara.leg.br/api/v2/deputados/73696,ANGELA AMIN,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SC,53,https://www.camara.leg.br/internet/deputado/bandep/73696.jpg,dep.angelaamin@camara.leg.br,F
141379,https://dadosabertos.camara.leg.br/api/v2/deputados/141379,ANDREIA ZITO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141379.jpg,,F
141377,https://dadosabertos.camara.leg.br/api/v2/deputados/141377,ANA ARRAES,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,53,https://www.camara.leg.br/internet/deputado/bandep/141377.jpg,,F
141375,https://dadosabertos.camara.leg.br/api/v2/deputados/141375,ALINE CORRÊA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141375.jpg,,F
74057,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,ALICE PORTUGAL,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,dep.aliceportugal@camara.leg.br,F
74392,https://dadosabertos.camara.leg.br/api/v2/deputados/74392,ZONTA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SC,53,https://www.camara.leg.br/internet/deputado/bandep/74392.jpg,,M
74145,https://dadosabertos.camara.leg.br/api/v2/deputados/74145,ZEZÉU RIBEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74145.jpg,,M
73933,https://dadosabertos.camara.leg.br/api/v2/deputados/73933,ZEQUINHA MARINHO,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PA,53,https://www.camara.leg.br/internet/deputado/bandep/73933.jpg,,M
74354,https://dadosabertos.camara.leg.br/api/v2/deputados/74354,ZENALDO COUTINHO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,53,https://www.camara.leg.br/internet/deputado/bandep/74354.jpg,,M
152607,https://dadosabertos.camara.leg.br/api/v2/deputados/152607,ZÉ VIEIRA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MA,53,https://www.camara.leg.br/internet/deputado/bandep/152607.jpg,,M
74309,https://dadosabertos.camara.leg.br/api/v2/deputados/74309,ZÉ GERARDO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,53,https://www.camara.leg.br/internet/deputado/bandep/74309.jpg,,M
73931,https://dadosabertos.camara.leg.br/api/v2/deputados/73931,ZÉ GERALDO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,53,https://www.camara.leg.br/internet/deputado/bandep/73931.jpg,,M
74439,https://dadosabertos.camara.leg.br/api/v2/deputados/74439,WOLNEY QUEIROZ,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,PE,53,https://www.camara.leg.br/internet/deputado/bandep/74439.jpg,dep.wolneyqueiroz@camara.leg.br,M
73930,https://dadosabertos.camara.leg.br/api/v2/deputados/73930,WLADIMIR COSTA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,53,https://www.camara.leg.br/internet/deputado/bandep/73930.jpg,,M
74044,https://dadosabertos.camara.leg.br/api/v2/deputados/74044,WILSON SANTIAGO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg,dep.wilsonsantiago@camara.leg.br,M
154996,https://dadosabertos.camara.leg.br/api/v2/deputados/154996,WILSON PICLER,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,PR,53,https://www.camara.leg.br/internet/deputado/bandep/154996.jpg,,M
74414,https://dadosabertos.camara.leg.br/api/v2/deputados/74414,WILSON BRAGA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,https://www.camara.leg.br/internet/deputado/bandep/74414.jpg,,M
141563,https://dadosabertos.camara.leg.br/api/v2/deputados/141563,WILLIAM WOO,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141563.jpg,,M
74043,https://dadosabertos.camara.leg.br/api/v2/deputados/74043,WELLINGTON ROBERTO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PB,53,https://www.camara.leg.br/internet/deputado/bandep/74043.jpg,dep.wellingtonroberto@camara.leg.br,M
73653,https://dadosabertos.camara.leg.br/api/v2/deputados/73653,WELLINGTON FAGUNDES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,MT,53,https://www.camara.leg.br/internet/deputado/bandep/73653.jpg,,M
74481,https://dadosabertos.camara.leg.br/api/v2/deputados/74481,WASNY DE ROURE,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,53,https://www.camara.leg.br/internet/deputado/bandep/74481.jpg,,M
74490,https://dadosabertos.camara.leg.br/api/v2/deputados/74490,WASHINGTON LUIZ,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74490.jpg,,M
141561,https://dadosabertos.camara.leg.br/api/v2/deputados/141561,WANDENKOLK GONÇALVES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,53,https://www.camara.leg.br/internet/deputado/bandep/141561.jpg,,M
74218,https://dadosabertos.camara.leg.br/api/v2/deputados/74218,WALTER PINHEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74218.jpg,,M
141560,https://dadosabertos.camara.leg.br/api/v2/deputados/141560,WALTER IHOSHI,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141560.jpg,,M
74284,https://dadosabertos.camara.leg.br/api/v2/deputados/74284,WALTER FELDMAN,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74284.jpg,,M
148295,https://dadosabertos.camara.leg.br/api/v2/deputados/148295,WALTER BRITO NETO,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,PB,53,https://www.camara.leg.br/internet/deputado/bandep/148295.jpg,,M
141559,https://dadosabertos.camara.leg.br/api/v2/deputados/141559,WALDIR NEVES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MS,53,https://www.camara.leg.br/internet/deputado/bandep/141559.jpg,,M
141558,https://dadosabertos.camara.leg.br/api/v2/deputados/141558,WALDIR MARANHÃO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MA,53,https://www.camara.leg.br/internet/deputado/bandep/141558.jpg,,M
73456,https://dadosabertos.camara.leg.br/api/v2/deputados/73456,WALDEMIR MOKA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MS,53,https://www.camara.leg.br/internet/deputado/bandep/73456.jpg,,M
141557,https://dadosabertos.camara.leg.br/api/v2/deputados/141557,VITOR PENIDO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MG,53,https://www.camara.leg.br/internet/deputado/bandep/141557.jpg,,M
141556,https://dadosabertos.camara.leg.br/api/v2/deputados/141556,VITAL DO RÊGO FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,53,https://www.camara.leg.br/internet/deputado/bandep/141556.jpg,,M
74593,https://dadosabertos.camara.leg.br/api/v2/deputados/74593,VIRGÍLIO GUIMARÃES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74593.jpg,,M
141555,https://dadosabertos.camara.leg.br/api/v2/deputados/141555,VINICIUS CARVALHO,PTdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36847,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/141555.jpg,dep.viniciuscarvalho@camara.leg.br,M
141870,https://dadosabertos.camara.leg.br/api/v2/deputados/141870,VILSON COVATTI,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RS,53,https://www.camara.leg.br/internet/deputado/bandep/141870.jpg,,M
74391,https://dadosabertos.camara.leg.br/api/v2/deputados/74391,VIGNATTI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,53,https://www.camara.leg.br/internet/deputado/bandep/74391.jpg,,M
141400,https://dadosabertos.camara.leg.br/api/v2/deputados/141400,VIEIRA DA CUNHA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RS,53,https://www.camara.leg.br/internet/deputado/bandep/141400.jpg,,M
159257,https://dadosabertos.camara.leg.br/api/v2/deputados/159257,VIEGAS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PB,53,https://www.camara.leg.br/internet/deputado/bandep/159257.jpg,,M
141554,https://dadosabertos.camara.leg.br/api/v2/deputados/141554,VICENTINHO ALVES,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,TO,53,https://www.camara.leg.br/internet/deputado/bandep/141554.jpg,,M
74283,https://dadosabertos.camara.leg.br/api/v2/deputados/74283,VICENTINHO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,53,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg,dep.vicentinho@camara.leg.br,M
159258,https://dadosabertos.camara.leg.br/api/v2/deputados/159258,VICENTE SELISTRE,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,53,https://www.camara.leg.br/internet/deputado/bandep/159258.jpg,,M
74308,https://dadosabertos.camara.leg.br/api/v2/deputados/74308,VICENTE ARRUDA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,CE,53,https://www.camara.leg.br/internet/deputado/bandep/74308.jpg,,M
74087,https://dadosabertos.camara.leg.br/api/v2/deputados/74087,VIC PIRES FRANCO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PA,53,https://www.camara.leg.br/internet/deputado/bandep/74087.jpg,,M
141524,https://dadosabertos.camara.leg.br/api/v2/deputados/141524,VELOSO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,BA,53,https://www.camara.leg.br/internet/deputado/bandep/141524.jpg,,M
141553,https://dadosabertos.camara.leg.br/api/v2/deputados/141553,VANDERLEI MACRIS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141553.jpg,dep.vanderleimacris@camara.leg.br,M
74376,https://dadosabertos.camara.leg.br/api/v2/deputados/74376,VANDER LOUBET,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MS,53,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg,dep.vanderloubet@camara.leg.br,M
141552,https://dadosabertos.camara.leg.br/api/v2/deputados/141552,VALTENIR PEREIRA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MT,53,https://www.camara.leg.br/internet/deputado/bandep/141552.jpg,,M
74010,https://dadosabertos.camara.leg.br/api/v2/deputados/74010,VALDIR COLATTO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SC,53,https://www.camara.leg.br/internet/deputado/bandep/74010.jpg,,M
73565,https://dadosabertos.camara.leg.br/api/v2/deputados/73565,VALDEMAR COSTA NETO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,53,https://www.camara.leg.br/internet/deputado/bandep/73565.jpg,,M
141384,https://dadosabertos.camara.leg.br/api/v2/deputados/141384,VALADARES FILHO,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SE,53,https://www.camara.leg.br/internet/deputado/bandep/141384.jpg,,M
73564,https://dadosabertos.camara.leg.br/api/v2/deputados/73564,VADÃO GOMES,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,53,https://www.camara.leg.br/internet/deputado/bandep/73564.jpg,,M
141551,https://dadosabertos.camara.leg.br/api/v2/deputados/141551,URZENI ROCHA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RR,53,https://www.camara.leg.br/internet/deputado/bandep/141551.jpg,,M
73809,https://dadosabertos.camara.leg.br/api/v2/deputados/73809,ULDURICO PINTO,PHS,https://dadosabertos.camara.leg.br/api/v2/partidos/36793,BA,53,https://www.camara.leg.br/internet/deputado/bandep/73809.jpg,,M
74461,https://dadosabertos.camara.leg.br/api/v2/deputados/74461,THEMÍSTOCLES SAMPAIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PI,53,https://www.camara.leg.br/internet/deputado/bandep/74461.jpg,,M
74289,https://dadosabertos.camara.leg.br/api/v2/deputados/74289,TATICO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,GO,53,https://www.camara.leg.br/internet/deputado/bandep/74289.jpg,,M
73577,https://dadosabertos.camara.leg.br/api/v2/deputados/73577,TARCÍSIO ZIMMERMANN,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,53,https://www.camara.leg.br/internet/deputado/bandep/73577.jpg,,M
74385,https://dadosabertos.camara.leg.br/api/v2/deputados/74385,TAKAYAMA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PR,53,https://www.camara.leg.br/internet/deputado/bandep/74385.jpg,,M
74806,https://dadosabertos.camara.leg.br/api/v2/deputados/74806,TADEU FILIPPELLI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,DF,53,https://www.camara.leg.br/internet/deputado/bandep/74806.jpg,,M
73424,https://dadosabertos.camara.leg.br/api/v2/deputados/73424,SIMÃO SESSIM,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/73424.jpg,,M
73560,https://dadosabertos.camara.leg.br/api/v2/deputados/73560,SILVIO TORRES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,53,https://www.camara.leg.br/internet/deputado/bandep/73560.jpg,,M
73998,https://dadosabertos.camara.leg.br/api/v2/deputados/73998,SILVIO LOPES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/73998.jpg,,M
4930,https://dadosabertos.camara.leg.br/api/v2/deputados/4930,SILVIO COSTA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,PE,53,https://www.camara.leg.br/internet/deputado/bandep/4930.jpg,,M
141545,https://dadosabertos.camara.leg.br/api/v2/deputados/141545,SILVINHO PECCIOLI,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,53,https://www.camara.leg.br/internet/deputado/bandep/141545.jpg,,M
74356,https://dadosabertos.camara.leg.br/api/v2/deputados/74356,SILAS CÂMARA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,AM,53,https://www.camara.leg.br/internet/deputado/bandep/74356.jpg,dep.silascamara@camara.leg.br,M
74765,https://dadosabertos.camara.leg.br/api/v2/deputados/74765,SILAS BRASILEIRO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74765.jpg,,M
73718,https://dadosabertos.camara.leg.br/api/v2/deputados/73718,SIGMARINGA SEIXAS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,53,https://www.camara.leg.br/internet/deputado/bandep/73718.jpg,,M
74641,https://dadosabertos.camara.leg.br/api/v2/deputados/74641,SEVERIANO ALVES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74641.jpg,,M
141541,https://dadosabertos.camara.leg.br/api/v2/deputados/141541,SERGIO PETECÃO,PMN,https://dadosabertos.camara.leg.br/api/v2/partidos/36801,AC,53,https://www.camara.leg.br/internet/deputado/bandep/141541.jpg,,M
141542,https://dadosabertos.camara.leg.br/api/v2/deputados/141542,SÉRGIO MORAES,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RS,53,https://www.camara.leg.br/internet/deputado/bandep/141542.jpg,,M
73808,https://dadosabertos.camara.leg.br/api/v2/deputados/73808,SÉRGIO BRITO,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,BA,53,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg,dep.sergiobrito@camara.leg.br,M
74533,https://dadosabertos.camara.leg.br/api/v2/deputados/74533,SÉRGIO BARRADAS CARNEIRO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,53,https://www.camara.leg.br/internet/deputado/bandep/74533.jpg,,M
74211,https://dadosabertos.camara.leg.br/api/v2/deputados/74211,SEBASTIÃO MADEIRA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74211.jpg,,M
141539,https://dadosabertos.camara.leg.br/api/v2/deputados/141539,SEBASTIÃO BALA ROCHA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,AP,53,https://www.camara.leg.br/internet/deputado/bandep/141539.jpg,,M
149293,https://dadosabertos.camara.leg.br/api/v2/deputados/149293,SATURNINO MASSON,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MT,53,https://www.camara.leg.br/internet/deputado/bandep/149293.jpg,,M
74210,https://dadosabertos.camara.leg.br/api/v2/deputados/74210,SARNEY FILHO,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,MA,53,https://www.camara.leg.br/internet/deputado/bandep/74210.jpg,,M
74762,https://dadosabertos.camara.leg.br/api/v2/deputados/74762,SARAIVA FELIPE,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,53,https://www.camara.leg.br/internet/deputado/bandep/74762.jpg,,M
74258,https://dadosabertos.camara.leg.br/api/v2/deputados/74258,SANDRO MATOS,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,53,https://www.camara.leg.br/internet/deputado/bandep/74258.jpg,,M
73676,https://dadosabertos.camara.leg.br/api/v2/deputados/73676,SANDRO MABEL,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,GO,53,https://www.camara.leg.br/internet/deputado/bandep/73676.jpg,,M
74372,https://dadosabertos.camara.leg.br/api/v2/deputados/74372,SANDES JÚNIOR,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,GO,53,https://www.camara.leg.br/internet/deputado/bandep/74372.jpg,,M
